rcp,parameter,attribute,r_partial,p,p_fdr,sig_fdr
26,mean_rise_rate,frac_high_perc,0.026833295611070264,0.5044813902880518,0.5780247131689188,False
26,mean_rise_rate,runoff_ratio,0.008197464241644463,0.8384538316577264,0.8755881505423343,False
26,mean_rise_rate,area,0.04890809734729837,0.22358276956979614,0.29245279056136836,False
26,mean_rise_rate,dpsbar,-0.07528967557502934,0.06078020874115805,0.09919684340997743,False
26,mean_rise_rate,elev_mean,0.011695922996860515,0.7711403230439392,0.819622454860462,False
26,mean_rise_rate,p_seasonality,-0.1518509939536039,0.00014555525372431444,0.0004977767455610142,True
26,mean_rise_rate,frac_snow,0.0034263783040143145,0.9320919536689538,0.9501187605089677,False
26,min_1day,frac_high_perc,-0.11827102712997961,0.003160024016585023,0.007778520656209287,True
26,min_1day,runoff_ratio,0.26051430742693554,4.307895257574391e-11,4.2416199459194e-10,True
26,min_1day,area,-0.11480943302844901,0.004173384484437525,0.009840401310673744,True
26,min_1day,dpsbar,0.003990871918976263,0.9209381567586895,0.9418414792148716,False
26,min_1day,elev_mean,-0.015306701385082194,0.7034297069447397,0.7623332932438165,False
26,min_1day,p_seasonality,0.1020116770151038,0.010970572935028643,0.02296643306024688,True
26,min_1day,frac_snow,0.10129469756916264,0.011547979845675398,0.02395136560584527,True
26,min_30day,frac_high_perc,-0.09815525602134831,0.014405100431001124,0.02893939458784082,True
26,min_30day,runoff_ratio,0.30024848957416067,2.1034059201330566e-14,3.141086174065365e-13,True
26,min_30day,area,-0.15161328923538034,0.0001491281818116543,0.0005080564673127082,True
26,min_30day,dpsbar,-0.09183242189164602,0.02209799279547703,0.041335702598637614,True
26,min_30day,elev_mean,-0.08851320430688064,0.02741032236430561,0.05001965140207297,False
26,min_30day,p_seasonality,0.22138674708277173,2.4733267616838423e-08,1.6355787681801152e-07,True
26,min_30day,frac_snow,0.020697754980539843,0.6066918298950357,0.6711060241801876,False
26,min_3day,frac_high_perc,-0.10677669614979324,0.007742032031303907,0.017043883783902456,True
26,min_3day,runoff_ratio,0.30789645277312405,4.202217099940497e-15,6.845793675539428e-14,True
26,min_3day,area,-0.11084750400907045,0.005687633813960056,0.01290156936027395,True
26,min_3day,dpsbar,0.008410631388459166,0.8343129713877984,0.8732995588358263,False
26,min_3day,elev_mean,-0.035785639578386416,0.3733252160973263,0.4502010681335186,False
26,min_3day,p_seasonality,0.12556827959510233,0.0017170264008554766,0.004565150312066786,True
26,min_3day,frac_snow,0.07937244784620542,0.04803188771686255,0.080744036387071,False
26,min_7day,frac_high_perc,-0.1112465750877786,0.005515353433609191,0.012606522133963865,True
26,min_7day,runoff_ratio,0.3123512736150938,1.608838233113386e-15,2.7198472771124413e-14,True
26,min_7day,area,-0.13993861643055855,0.0004697286701980894,0.0014463123316064883,True
26,min_7day,dpsbar,-0.023616440662492265,0.5569251018995564,0.6283417004963684,False
26,min_7day,elev_mean,-0.06716676783968736,0.09446442926423652,0.1420136386254294,False
26,min_7day,p_seasonality,0.12173265183871376,0.002375552239671719,0.006081413733559601,True
26,min_7day,frac_snow,0.03356319838758039,0.40375108440622437,0.4817056879200759,False
26,min_90day,frac_high_perc,0.025837467936189747,0.5204340665329379,0.5940241065140285,False
26,min_90day,runoff_ratio,0.2970437892270754,4.072965332467369e-14,5.886091835307682e-13,True
26,min_90day,area,-0.1223848738367973,0.002249384176645153,0.005791517880097865,True
26,min_90day,dpsbar,-0.009202091022939283,0.8189794717914322,0.8592571507319944,False
26,min_90day,elev_mean,-0.0690939733041872,0.08535969304097263,0.1305158446496783,False
26,min_90day,p_seasonality,0.34574871612890273,7.070505726563253e-19,1.667150823947546e-17,True
26,min_90day,frac_snow,0.0622653082267821,0.12113634034625988,0.17477964726288062,False
26,month_01_Oct,frac_high_perc,-0.24559654920751128,5.534139845010909e-10,4.634195608532499e-09,True
26,month_01_Oct,runoff_ratio,0.18179759837966214,5.132645240159431e-06,2.3705413067952833e-05,True
26,month_01_Oct,area,-0.005432520880668125,0.8925280920296261,0.9181460051188806,False
26,month_01_Oct,dpsbar,-0.05519114961950028,0.16955580887580982,0.23372616115803937,False
26,month_01_Oct,elev_mean,-0.00937944352565942,0.8155527286370508,0.8566649998344636,False
26,month_01_Oct,p_seasonality,0.04656674659744204,0.24656707303783676,0.31739925547338516,False
26,month_01_Oct,frac_snow,0.13086653656072467,0.001080526602612728,0.0030066827203136777,True
26,month_02_Nov,frac_high_perc,-0.025200258672406703,0.5307762345677162,0.6035222159551696,False
26,month_02_Nov,runoff_ratio,0.09143237617426948,0.02268685867518192,0.04234880286033959,True
26,month_02_Nov,area,0.048989117815292374,0.2228157465445861,0.292001989535252,False
26,month_02_Nov,dpsbar,-0.20605742092411916,2.2156327004520806e-07,1.248557798493751e-06,True
26,month_02_Nov,elev_mean,-0.0771940703123073,0.05452273307623662,0.08996753008528179,False
26,month_02_Nov,p_seasonality,-0.16809443090964948,2.5486554927198404e-05,0.00010015768953846391,True
26,month_02_Nov,frac_snow,-0.06147120164612685,0.12596339603493295,0.1811608392412519,False
26,month_03_Dec,frac_high_perc,0.11117878054423469,0.005544285171809256,0.012640405887890824,True
26,month_03_Dec,runoff_ratio,-0.07791716027645214,0.0522916635713359,0.08708797501843302,False
26,month_03_Dec,area,0.23196216534381553,4.951944147823594e-09,3.76012030207622e-08,True
26,month_03_Dec,dpsbar,-0.011840321500185852,0.768394854429993,0.8176743344053132,False
26,month_03_Dec,elev_mean,0.09845984391706707,0.01410296686666652,0.028460041244444147,True
26,month_03_Dec,p_seasonality,0.014101990421158095,0.7257915109609482,0.7825622067641511,False
26,month_03_Dec,frac_snow,0.1545758445342444,0.00010994875709472328,0.00038482064983153154,True
26,month_04_Jan,frac_high_perc,-0.13246111236676675,0.0009367847629931788,0.0026561998343097725,True
26,month_04_Jan,runoff_ratio,0.060864291855468836,0.12975230976632235,0.1863110088952321,False
26,month_04_Jan,area,0.15887014066702407,6.998755830286263e-05,0.00025595449893618335,True
26,month_04_Jan,dpsbar,-0.06891947087937793,0.0861538125526712,0.13150564914342996,False
26,month_04_Jan,elev_mean,-0.037844903528692214,0.3464346777430338,0.42174656420891077,False
26,month_04_Jan,p_seasonality,0.04118694138394002,0.3054857599426837,0.3791069818679288,False
26,month_04_Jan,frac_snow,-0.12152202474236992,0.002417656903785621,0.006171568620489789,True
26,month_05_Feb,frac_high_perc,0.16472393091224707,3.709954874134511e-05,0.000142666075846546,True
26,month_05_Feb,runoff_ratio,0.087672597682283,0.028918477441262833,0.05228045529131413,False
26,month_05_Feb,area,0.07567671619652167,0.05946253156043761,0.09740114858894351,False
26,month_05_Feb,dpsbar,0.1209430589505188,0.0025369276801315613,0.006403062539148955,True
26,month_05_Feb,elev_mean,0.37032308976512246,1.2785110281192743e-21,4.773107838311958e-20,True
26,month_05_Feb,p_seasonality,0.1016134702642454,0.011288020372359181,0.02357591201313246,True
26,month_05_Feb,frac_snow,0.44779429389941383,5.903295510144158e-32,1.7631175923630552e-29,True
26,month_06_Mar,frac_high_perc,-0.10991059427456432,0.0061112763655278134,0.013758049305308847,True
26,month_06_Mar,runoff_ratio,-0.01889153116197623,0.6384493488374589,0.7036292946597332,False
26,month_06_Mar,area,0.09373071988030693,0.019480998786878805,0.03756067551752513,True
26,month_06_Mar,dpsbar,-0.03904371920274671,0.331361773382665,0.40671253280940795,False
26,month_06_Mar,elev_mean,-0.07974124058317393,0.04699982923609795,0.07975728597640863,False
