catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
54005,0.3823,1.6229,3.056,3.7429,3.5209,2.391,1.7599,1.0302,0.5161,0.2167,0.0979,0.0912,0.0347,5.8647,0.0367,5.6508,0.0416,5.177,0.0687,4.1955,0.1348,3.5524,0.0263,281.5333,115.4,3.4,49.295,6.0333,15.0306,0.1508,0.1094,91.5
54007,0.1678,0.6525,1.0737,1.3258,1.2221,0.9726,0.6968,0.3825,0.2083,0.0901,0.0874,0.0612,0.0148,3.31,0.0161,2.8317,0.0183,2.2537,0.033,1.6276,0.0737,1.2927,0.0307,248.4,118.0333,5.4,32.605,15.4,4.708,0.1575,0.1146,119.9
54008,0.1689,0.7275,1.5697,2.051,1.9615,1.4399,1.0447,0.5784,0.2613,0.1047,0.0578,0.053,0.0165,3.6957,0.0174,3.421,0.0197,3.0123,0.0314,2.3667,0.0712,1.9647,0.0226,228.5667,118.4333,3.3,52.2833,7.0667,11.8282,0.1104,0.0691,102.2
54011,0.0949,0.2605,0.4472,0.6225,0.6816,0.6337,0.5921,0.4026,0.275,0.1432,0.0935,0.0634,0.0346,1.6832,0.0354,1.4401,0.0371,1.1498,0.0495,0.8474,0.0981,0.6846,0.1026,190.8667,145.8333,5.5667,30.9468,11.9667,4.4749,0.0677,0.0445,115.8667
54012,0.2052,0.4152,0.6223,0.7368,0.7973,0.7523,0.6946,0.5415,0.3973,0.2565,0.1799,0.1467,0.0962,1.3048,0.0977,1.2508,0.101,1.1328,0.1297,0.9307,0.1921,0.7977,0.2089,233.3,146.5333,4.7667,34.6706,8.5667,7.4814,0.041,0.0261,96.1
54015,0.2956,1.4949,1.6241,1.5033,1.103,0.6694,0.2785,0.0819,0.0385,0.0087,0.0598,0.0556,0.0002,4.7103,0.0003,4.0578,0.0003,3.1537,0.0008,2.093,0.0107,1.6511,0.0005,263.6333,69.6,4.6667,32.8598,14.3,6.3064,0.2548,0.1506,96.2667
54016,0.0948,0.2355,0.4612,0.648,0.7574,0.6906,0.6045,0.4227,0.247,0.1237,0.0677,0.0524,0.026,1.31,0.0265,1.2497,0.0281,1.1113,0.0408,0.8967,0.0799,0.7318,0.0745,244.7667,144.8333,3.9,42.8546,6.7,7.9281,0.0378,0.0236,89.9667
54017,0.0544,0.3675,0.8913,1.2852,1.2159,0.9146,0.6429,0.3078,0.103,0.0232,0.0125,0.0123,0.0021,3.2919,0.0022,2.6805,0.0025,2.2379,0.0054,1.6001,0.0157,1.2248,0.0052,236.7333,121.5667,3.1333,52.4296,13.9667,5.7841,0.1712,0.0899,141.4667
54018,0.1554,0.5754,1.1083,1.4671,1.4881,1.1716,0.874,0.4947,0.2131,0.0666,0.0378,0.0434,0.0096,3.142,0.0102,2.7933,0.0114,2.3365,0.0202,1.7819,0.0466,1.4608,0.0173,266.9333,126.3,3.1333,50.5873,10.7333,7.4944,0.1164,0.0747,108.1333
54019,0.1134,0.417,0.7363,0.9476,0.9866,0.832,0.5879,0.303,0.1654,0.0802,0.0554,0.0459,0.015,2.0361,0.0155,1.8676,0.0169,1.6146,0.0282,1.2224,0.0594,0.9714,0.037,231.5,125.6333,4.1,41.7505,8.2667,8.5849,0.063,0.0412,93.1
54020,0.1145,0.3225,0.6443,0.9225,1.0557,0.912,0.7784,0.5641,0.3305,0.1516,0.0751,0.0573,0.0298,1.742,0.0307,1.6487,0.0328,1.4856,0.0461,1.2046,0.0945,0.9948,0.0651,220.2667,136.9667,3.2,48.0644,8.6333,7.5548,0.0556,0.0332,102.0667
54024,0.1172,0.1145,0.1151,0.1189,0.1335,0.1369,0.1383,0.1292,0.1293,0.1248,0.1216,0.1183,0.1076,0.2691,0.1076,0.2432,0.1078,0.1971,0.1085,0.1568,0.1113,0.1411,0.8705,200.8667,161.1,1.9667,270.5022,0.4333,0.7167,0.0055,0.0022,43.3333
