catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
34005,0.1604,0.346,0.4532,0.5576,0.541,0.5739,0.4961,0.4375,0.4278,0.2887,0.1701,0.1098,0.0257,1.8498,0.0278,1.6184,0.0315,1.2939,0.0679,0.8822,0.1684,0.6635,0.0862,200.0345,153.931,5.1379,19.1367,9.4138,9.19,0.076,0.0394,92.069
34006,0.0511,0.1958,0.3895,0.585,0.5563,0.627,0.4124,0.2717,0.1982,0.0925,0.0462,0.0276,0.0037,2.2669,0.004,1.9918,0.0047,1.528,0.0139,0.9398,0.0493,0.6698,0.0163,197.0,136.7586,4.0345,25.7248,8.069,11.9395,0.0741,0.0427,81.9655
34007,0.0291,0.245,0.5748,0.8645,0.7449,0.7197,0.3894,0.2009,0.1129,0.039,0.0156,0.01,0.0011,3.7193,0.0012,3.142,0.0015,2.2928,0.0042,1.3443,0.0208,0.9006,0.005,179.2759,127.3448,3.1724,36.4533,7.7586,13.082,0.1157,0.0664,78.2069
34008,0.4097,0.4688,0.4692,0.5037,0.4706,0.4854,0.4525,0.4533,0.4817,0.4327,0.4156,0.4105,0.3765,1.1236,0.3768,1.0495,0.3774,0.9233,0.3861,0.6491,0.4084,0.5344,0.8301,141.8621,127.2759,5.7586,7.2218,11.5172,12.6144,0.0436,0.0169,79.1379
34010,0.0443,0.2002,0.4412,0.6791,0.6316,0.6835,0.4197,0.2611,0.1801,0.0784,0.037,0.0211,0.0031,2.6508,0.0033,2.3272,0.0038,1.7822,0.0101,1.0857,0.0403,0.7564,0.0115,192.4828,131.2414,3.6207,30.8436,8.5862,11.1714,0.086,0.0509,81.5862
34011,0.1561,0.186,0.272,0.3493,0.4233,0.4891,0.5033,0.4744,0.4495,0.3779,0.2826,0.1982,0.1026,0.9252,0.1038,0.8592,0.106,0.7421,0.1194,0.6106,0.1751,0.5391,0.3066,170.5172,176.069,1.7586,52.1575,2.2759,44.1411,0.0182,0.0082,65.4138
34012,0.1967,0.1962,0.2076,0.2274,0.246,0.2607,0.2677,0.2493,0.2351,0.2258,0.2119,0.2056,0.1771,0.3244,0.1773,0.3213,0.1775,0.3159,0.179,0.2999,0.1874,0.2775,0.7944,212.4828,136.4138,0.6207,74.8736,1.8966,44.0639,0.0052,0.0014,68.069
35003,0.041,0.4887,0.9654,1.2582,0.9003,0.7314,0.3151,0.1344,0.0741,0.0164,0.0041,0.0094,0.0,6.0353,0.0,4.8326,0.0001,3.2655,0.0007,1.8777,0.0079,1.2114,0.0002,185.3448,121.2414,4.0345,24.8669,12.9655,7.0356,0.263,0.1775,94.1724
35008,0.0507,0.3573,0.6682,0.9405,0.7819,0.7153,0.3831,0.1873,0.1152,0.0405,0.0187,0.0174,0.0012,4.083,0.0014,3.3235,0.0017,2.3931,0.0058,1.4404,0.0244,0.9665,0.0053,180.2414,128.1034,3.4483,33.5545,10.2414,9.2191,0.1542,0.0889,93.2414
36003,0.0524,0.1456,0.2785,0.393,0.4355,0.456,0.353,0.2518,0.21,0.13,0.0669,0.0384,0.0093,1.4076,0.01,1.2085,0.0108,0.9464,0.0196,0.6304,0.0602,0.4834,0.05,143.069,151.1379,3.2069,33.5051,5.2414,19.032,0.0473,0.0226,85.1724
