catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
28003,0.7897,0.8881,1.1117,1.0766,1.1029,0.9324,0.8815,0.9367,0.9983,0.8323,0.7851,0.7642,0.5478,7.1244,0.5483,4.6723,0.5496,3.0282,0.5768,1.6591,0.6806,1.2452,0.6009,156.3,174.6,21.6,5.1637,26.2333,3.2906,0.6017,0.1953,120.5333
28008,0.594,1.6846,2.7916,2.9826,2.8976,2.1564,1.4409,0.9478,0.7781,0.575,0.3769,0.2964,0.0942,7.7009,0.0993,6.7805,0.1118,5.7031,0.173,3.9888,0.3839,3.0964,0.0781,243.0,106.3667,4.4,33.6788,9.4667,10.0941,0.326,0.1608,88.7
28009,0.3061,0.6152,1.2219,1.4534,1.5881,1.2612,0.8859,0.693,0.591,0.4056,0.2891,0.2293,0.0829,3.7229,0.0847,3.4796,0.0914,2.9782,0.1279,2.0229,0.2759,1.5641,0.1161,198.4,128.6,5.1333,27.304,8.9333,9.7991,0.1422,0.0687,75.3
28012,0.3296,0.6123,1.0447,1.2389,1.3149,1.1311,0.8753,0.7151,0.6207,0.4308,0.3252,0.2589,0.1142,3.1274,0.117,2.9014,0.1229,2.4252,0.1644,1.7212,0.3104,1.3474,0.1691,197.6333,125.2667,5.8333,24.0903,9.9667,8.7743,0.1282,0.0606,77.5667
28015,0.2005,0.1984,0.2111,0.2293,0.2593,0.2884,0.2428,0.268,0.2581,0.2128,0.2041,0.2075,0.1815,0.6227,0.1817,0.591,0.182,0.5338,0.1854,0.3689,0.1913,0.2973,0.8181,208.6333,181.4,5.6,59.2254,4.3667,19.692,0.0203,0.0061,55.9
28018,0.3222,0.9215,1.8029,2.1848,2.3075,1.8255,1.2573,0.8597,0.6758,0.4398,0.2727,0.1936,0.0626,5.9076,0.0659,5.1824,0.0735,4.2588,0.1179,2.9443,0.2874,2.2968,0.0694,200.4667,123.8,5.3,31.4092,8.6,10.211,0.24,0.1199,89.8333
28022,0.3069,0.5921,1.1793,1.3889,1.532,1.2189,0.8559,0.6814,0.5877,0.4076,0.2924,0.2336,0.0847,3.4128,0.0864,3.2166,0.0929,2.8143,0.1295,1.9528,0.2781,1.5046,0.1215,186.9,128.2,5.2667,26.0998,8.5667,10.414,0.1262,0.061,74.2333
28023,0.625,1.5112,2.5859,2.9592,3.2845,2.718,2.041,1.4651,1.2214,0.8067,0.4944,0.3415,0.1537,5.6718,0.1609,5.3598,0.1717,4.8084,0.2461,3.823,0.5275,3.1797,0.1041,237.3667,121.4667,3.7333,39.6383,5.7,16.195,0.1775,0.0881,84.7
28024,0.1117,0.2976,0.8393,1.0983,1.1271,0.7464,0.3409,0.2096,0.1758,0.0844,0.0453,0.0554,0.0022,4.4143,0.0024,3.7272,0.003,2.8217,0.0067,1.6297,0.0438,1.1415,0.0069,178.1,126.4667,5.4,27.6234,9.3667,9.0713,0.1703,0.093,91.1333
28026,0.2018,0.4273,1.0138,1.1933,1.2671,0.859,0.5212,0.3697,0.3057,0.17,0.1131,0.105,0.0081,4.3611,0.0087,3.7731,0.0111,2.8724,0.0271,1.7885,0.0986,1.2789,0.0203,200.0667,123.5333,5.8667,24.5816,8.1667,10.4858,0.1456,0.0822,79.8667
28031,1.4603,3.1783,3.6754,3.485,3.0656,2.1701,1.4199,0.997,0.977,0.8081,0.583,0.563,0.1294,14.9128,0.1371,10.8097,0.1584,8.1049,0.2483,5.1544,0.5355,3.8432,0.0846,249.4333,80.9333,7.7333,19.8021,12.9667,6.9437,1.0171,0.4203,129.0667
28033,2.6698,4.3854,4.3882,4.3808,3.7431,2.74,1.8729,1.5117,1.7042,1.4638,1.219,1.2297,0.0338,17.8017,0.0421,14.2053,0.0668,10.5291,0.3828,6.386,0.9835,4.8585,0.0255,264.1667,95.3667,13.1,8.176,19.5,4.426,1.1134,0.7562,108.7
28039,0.4407,0.6875,1.1073,1.1434,1.1657,0.8971,0.7989,0.7876,0.6899,0.4429,0.3743,0.3214,0.0393,8.1687,0.043,5.1143,0.051,3.2386,0.1306,1.856,0.3051,1.3095,0.069,245.7333,146.1333,15.3,7.4536,28.8667,2.8587,0.7203,0.2979,140.1333
28040,0.0826,0.3051,0.6761,1.0748,1.2812,1.1681,0.8319,0.5683,0.4286,0.2203,0.1078,0.0597,0.006,4.2127,0.0066,3.4776,0.0081,2.6885,0.0231,1.7773,0.1054,1.2994,0.0133,210.0333,151.5667,6.4333,28.3812,10.9333,4.7918,0.2064,0.12,99.1333
28043,0.3147,1.0483,2.2856,3.0032,3.279,2.4379,1.6329,1.1312,0.9137,0.5673,0.2891,0.1697,0.0418,8.6468,0.0447,7.6025,0.0504,6.0904,0.0845,4.0549,0.2949,3.1246,0.0329,204.3,118.2,4.2,36.1361,7.3333,10.3231,0.2802,0.1469,87.5333
28044,0.4636,0.4832,0.6499,0.7765,0.9085,0.9571,0.8773,0.7992,0.7208,0.6274,0.5312,0.4779,0.3273,1.3866,0.3291,1.3316,0.3328,1.2513,0.3527,1.0466,0.448,0.9585,0.4947,183.0333,142.7667,2.4667,43.22,3.1667,34.8772,0.0398,0.0097,93.7
