catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
28115,1.0591,1.5236,1.427,1.4892,1.4425,1.3978,1.2881,1.1745,1.2239,1.108,1.0114,0.9242,0.7865,3.9193,0.7927,3.1481,0.8105,2.5177,0.8789,1.7579,1.0088,1.5513,0.6458,186.7931,124.931,13.5862,6.6159,29.4483,3.1099,0.2265,0.1033,153.9655
28116,0.3614,0.3788,0.3729,0.3938,0.3955,0.4117,0.4095,0.4048,0.4286,0.3982,0.3852,0.3718,0.3475,0.8665,0.3477,0.762,0.348,0.6008,0.3521,0.4672,0.3647,0.4279,0.8804,135.0,208.2759,5.8966,6.0656,14.5862,18.4024,0.0238,0.0143,97.931
28117,0.7313,1.7112,2.3563,2.7646,2.7136,2.4701,1.9325,1.3631,1.0935,0.8526,0.5991,0.5054,0.3352,4.4857,0.3456,4.1873,0.3644,3.7286,0.4488,3.112,0.652,2.7502,0.2276,234.8276,117.1379,4.4828,22.4993,8.5517,12.6277,0.1394,0.098,116.8621
29002,0.3015,0.4149,0.5561,0.6447,0.7163,0.7732,0.7545,0.6817,0.6134,0.5437,0.4301,0.3333,0.2536,1.0174,0.2559,0.9687,0.2605,0.9054,0.2815,0.8236,0.3872,0.7691,0.4645,153.4483,181.069,2.5517,39.6914,4.0345,27.9139,0.0162,0.0094,97.3103
29003,0.2293,0.3668,0.5653,0.7017,0.8134,0.8885,0.8356,0.7026,0.5801,0.4815,0.3583,0.2588,0.178,1.127,0.1808,1.0459,0.1848,0.9977,0.2046,0.9353,0.322,0.8659,0.3288,141.1379,167.9655,2.3103,41.3103,3.2069,33.1072,0.0197,0.0105,135.8276
29009,0.0488,0.2277,0.4223,0.563,0.6401,0.6571,0.4471,0.2184,0.1266,0.0867,0.0394,0.0261,0.0052,1.313,0.0056,1.1788,0.0066,1.021,0.0123,0.7982,0.0466,0.6576,0.0221,259.5862,127.9655,3.6207,30.4833,5.1034,25.0018,0.034,0.0227,103.2759
30001,0.2043,0.4649,0.6371,0.7372,0.7915,0.8156,0.6915,0.5117,0.435,0.3637,0.2523,0.1798,0.1185,1.4472,0.1206,1.3307,0.1265,1.1664,0.155,0.9387,0.2578,0.8216,0.2501,231.7586,131.4828,3.7586,25.969,9.1724,11.475,0.0525,0.0319,111.5172
30004,0.2898,0.674,0.8076,0.9105,0.934,0.9448,0.7771,0.5863,0.4954,0.4027,0.2658,0.2066,0.1239,1.9671,0.1309,1.7351,0.139,1.5038,0.185,1.1411,0.2911,0.9835,0.23,248.8621,139.4828,7.4483,13.2622,18.5517,4.8875,0.1242,0.0702,165.931
30005,0.1611,0.3683,0.5857,0.7025,0.7953,0.8506,0.7542,0.5668,0.4274,0.3362,0.2286,0.1563,0.1032,1.1498,0.1048,1.1048,0.1083,1.043,0.1301,0.9182,0.2304,0.8283,0.2197,186.2759,143.0345,2.8621,34.8632,3.931,31.229,0.0254,0.0144,96.2759
30012,0.1431,0.6487,0.8591,1.0163,0.9769,0.8794,0.5266,0.2596,0.1995,0.1699,0.0815,0.0636,0.02,2.84,0.0216,2.4086,0.0256,1.8946,0.0421,1.3042,0.098,1.0524,0.0516,258.4483,122.3103,5.2759,19.973,13.069,7.3196,0.1206,0.0871,119.5862
30014,0.1741,0.6195,0.7205,0.839,0.8212,0.8391,0.5486,0.3368,0.2781,0.2235,0.1265,0.0903,0.0298,2.6847,0.0323,2.2145,0.0384,1.6847,0.0664,1.1226,0.1429,0.907,0.0824,273.4483,123.2759,7.6207,14.7583,17.2759,5.3684,0.1335,0.1002,127.7931
30015,0.169,0.3211,0.5245,0.634,0.7338,0.8085,0.7594,0.6115,0.4746,0.3743,0.2616,0.1804,0.1228,0.9539,0.1242,0.9344,0.1275,0.9136,0.1462,0.856,0.2511,0.7831,0.2624,151.8276,169.2414,2.3793,41.2511,2.2759,48.5222,0.0136,0.0082,89.6552
31002,0.0302,0.0956,0.1468,0.2122,0.2672,0.3438,0.307,0.218,0.1674,0.1184,0.0523,0.0279,0.0081,0.7045,0.0086,0.6405,0.0094,0.5453,0.0159,0.3988,0.0501,0.3236,0.0537,196.4483,176.069,3.7931,28.8652,7.5172,12.8792,0.0221,0.014,100.8276
31006,0.1619,0.191,0.2524,0.2982,0.3512,0.4055,0.4292,0.4111,0.3815,0.3387,0.2688,0.2013,0.1362,0.4809,0.1373,0.4775,0.1391,0.472,0.1469,0.453,0.1934,0.4286,0.4525,127.069,205.0,2.2414,43.3563,1.9655,48.6667,0.0053,0.0031,126.1379
31010,0.1835,0.6355,0.8274,0.9847,1.0016,0.9807,0.6952,0.4374,0.3414,0.2699,0.1716,0.1239,0.059,2.776,0.0616,2.3426,0.0674,1.799,0.0968,1.2561,0.1848,1.0526,0.121,239.069,123.7931,5.2759,20.9105,11.5862,8.2919,0.1037,0.0692,116.0345
31021,0.0731,0.4457,0.6523,0.9154,0.9482,0.9094,0.5502,0.2747,0.1762,0.1194,0.062,0.0439,0.0078,2.5428,0.0085,2.2097,0.0101,1.7441,0.0199,1.197,0.0679,0.9683,0.023,284.6207,132.5517,5.069,20.9009,12.2759,7.6125,0.1058,0.0768,115.7586
31023,0.0368,0.2674,0.4415,0.6904,0.7388,0.814,0.4771,0.2176,0.1413,0.0944,0.0315,0.0168,0.0003,3.0836,0.0005,2.2059,0.0008,1.5895,0.004,1.0189,0.0432,0.7916,0.0024,255.5517,137.931,11.1724,9.6494,23.7241,3.8877,0.2029,0.1484,188.7241
31025,0.1327,0.8964,1.114,1.2939,1.1608,1.0045,0.5216,0.2151,0.1499,0.1203,0.0687,0.0496,0.0023,4.8253,0.0027,3.4811,0.0036,2.4929,0.0147,1.6361,0.0645,1.3086,0.0063,268.5862,109.4828,6.2069,17.071,20.7586,4.4387,0.2796,0.1829,168.3448
32003,0.116,0.598,0.7632,0.9839,0.9622,0.8799,0.5041,0.252,0.174,0.1155,0.0625,0.055,0.0072,2.9267,0.0085,2.4811,0.011,1.9037,0.0278,1.2611,0.072,1.0122,0.0228,288.7931,131.6207,7.1034,14.4997,14.7586,6.3232,0.1356,0.1089,127.2414
32004,0.1435,0.4966,0.6607,0.8408,0.889,0.8938,0.646,0.4141,0.3125,0.223,0.1336,0.0971,0.0422,2.0933,0.0446,1.8586,0.0493,1.5215,0.0767,1.0815,0.1501,0.9121,0.1008,248.3793,138.3448,4.6552,23.4745,10.931,8.6414,0.0797,0.055,115.5862
32006,0.1366,0.4692,0.6722,0.8579,0.9231,0.9382,0.713,0.464,0.3356,0.2403,0.144,0.1,0.0556,1.7973,0.0569,1.6538,0.0598,1.427,0.0809,1.0918,0.1606,0.9419,0.1179,240.1034,141.2414,3.7931,27.1507,10.1034,9.484,0.0669,0.0433,113.0
32008,0.1073,0.4066,0.6113,0.8501,0.9307,0.9313,0.6979,0.461,0.329,0.234,0.144,0.0949,0.0539,2.109,0.055,1.8367,0.0568,1.5008,0.0732,1.0976,0.1556,0.939,0.1163,197.3793,140.3448,3.3793,32.0121,10.3793,8.7877,0.0787,0.0455,105.9655
33006,0.2155,0.3931,0.6009,0.7147,0.817,0.8542,0.7644,0.6217,0.4927,0.3957,0.2965,0.2212,0.1536,1.1202,0.1553,1.0961,0.1596,1.0369,0.1823,0.9083,0.2878,0.8324,0.2996,186.2069,141.7586,2.7586,36.6264,3.5172,36.173,0.0186,0.011,64.5517
33007,0.232,0.3422,0.4984,0.5917,0.6805,0.7416,0.7153,0.6368,0.5454,0.4546,0.3449,0.2592,0.1833,0.9555,0.1848,0.9203,0.188,0.8587,0.2067,0.7796,0.3089,0.7269,0.3748,177.8966,161.0,2.2414,42.3115,3.3448,34.7058,0.014,0.0078,79.931
33012,0.015,0.1957,0.4218,0.7036,0.7735,0.7125,0.3688,0.151,0.0618,0.0381,0.0065,0.0082,0.0001,2.2793,0.0001,1.9357,0.0001,1.4739,0.0009,0.9647,0.0161,0.7601,0.0005,263.6897,128.5862,3.6552,31.1186,11.6207,8.4001,0.0917,0.0702,116.3448
33013,0.0667,0.1929,0.3041,0.3838,0.4404,0.4814,0.402,0.3027,0.2262,0.1479,0.0853,0.0538,0.0292,0.7593,0.0308,0.7284,0.0333,0.6631,0.0458,0.5314,0.0921,0.4617,0.1277,216.931,155.7586,3.4138,31.4658,7.1034,15.3244,0.022,0.0153,91.7586
33014,0.1396,0.2215,0.3016,0.3742,0.4323,0.4762,0.4449,0.3904,0.3463,0.2835,0.2131,0.1555,0.1076,0.7528,0.1096,0.7079,0.1118,0.6287,0.1248,0.5117,0.1915,0.4631,0.3556,154.2414,165.4483,4.2759,23.9606,9.4138,10.7988,0.0237,0.0135,109.069
33018,0.1577,0.552,0.7393,0.9599,1.0086,1.0198,0.7266,0.463,0.3391,0.2246,0.1255,0.0941,0.0378,2.4466,0.0401,2.1258,0.0458,1.6846,0.0713,1.2288,0.1476,1.0358,0.0836,294.3793,140.8966,4.7586,22.6079,11.7931,8.1282,0.0982,0.0702,117.6207
33019,0.1767,0.3587,0.5475,0.6373,0.72,0.7484,0.6492,0.5083,0.3973,0.3151,0.2331,0.1689,0.1132,0.9978,0.1152,0.9797,0.1195,0.9327,0.1428,0.8112,0.2299,0.7333,0.2621,174.8621,143.3103,2.9655,34.7437,3.7586,33.2142,0.0178,0.0116,68.8966
33020,0.0248,0.3453,0.6005,0.8175,0.7935,0.6896,0.3035,0.0969,0.0365,0.027,0.0049,0.0128,0.0,2.6307,0.0,2.2307,0.0001,1.687,0.0005,1.0654,0.0113,0.8326,0.0002,231.5172,126.931,6.6552,16.2823,14.1724,6.6382,0.1145,0.1007,130.1379
33021,0.0621,0.1483,0.2331,0.3011,0.3645,0.4019,0.3546,0.2678,0.2077,0.1518,0.0926,0.0595,0.0348,0.5967,0.0355,0.572,0.0372,0.5192,0.0474,0.4356,0.0959,0.3835,0.1662,185.1379,163.0,2.8276,34.7856,5.0345,22.5259,0.0146,0.0089,84.6897
33022,0.1654,0.3548,0.4543,0.5326,0.5746,0.5983,0.5312,0.4306,0.3656,0.2806,0.1926,0.1429,0.1017,0.9806,0.1038,0.92,0.1079,0.8144,0.1322,0.6572,0.2053,0.5926,0.2782,230.4483,142.8621,3.9655,27.0187,10.4138,10.0295,0.0361,0.022,113.5517
33024,0.0903,0.1891,0.2776,0.3531,0.4073,0.4303,0.3895,0.3179,0.2702,0.2051,0.1363,0.0903,0.0581,0.6703,0.0593,0.6271,0.0616,0.5579,0.0742,0.4661,0.1368,0.4206,0.2316,185.931,153.5517,3.3448,29.4792,7.8621,13.2219,0.0217,0.013,109.0
33026,0.0814,0.3065,0.4691,0.645,0.7426,0.7628,0.5553,0.3484,0.2301,0.1436,0.0692,0.0511,0.0198,1.3111,0.0207,1.2541,0.0234,1.1336,0.039,0.8816,0.088,0.7482,0.0622,274.4828,142.1724,3.7931,26.1007,6.3793,15.25,0.0371,0.0264,90.5172
33028,0.3874,0.6374,0.6569,0.8008,0.826,0.8059,0.7095,0.6332,0.595,0.5332,0.4557,0.4007,0.3312,1.9782,0.3324,1.7304,0.3353,1.3728,0.3603,0.9621,0.4559,0.8409,0.542,148.0345,119.2759,6.5517,15.1869,16.069,5.679,0.0923,0.0396,100.1034
33029,0.0839,0.1978,0.3413,0.4213,0.5029,0.5685,0.5239,0.4167,0.3174,0.2276,0.1368,0.0844,0.0432,0.7447,0.0444,0.7048,0.0466,0.661,0.0596,0.6051,0.132,0.5439,0.1453,173.5862,160.6552,2.3103,42.0862,4.0345,26.3083,0.0132,0.0083,90.7241
33031,0.0316,0.3264,0.5763,0.9405,0.9733,0.8826,0.4818,0.209,0.1042,0.0527,0.0151,0.0128,0.0004,2.7435,0.0005,2.3353,0.0006,1.7994,0.0029,1.2177,0.0241,0.967,0.0016,271.7586,122.0345,6.4483,19.4777,14.3448,6.5969,0.1301,0.1067,130.2069
33032,0.2084,0.2017,0.2059,0.2131,0.233,0.2576,0.2684,0.2648,0.2582,0.253,0.2421,0.2253,0.1858,0.2988,0.186,0.2982,0.1864,0.2962,0.1889,0.2855,0.1968,0.2735,0.7864,154.2069,185.3793,0.7931,71.5575,0.8621,69.6575,0.0013,0.0006,34.8966
33033,0.2685,0.377,0.4547,0.5239,0.5688,0.5989,0.5823,0.5316,0.4949,0.4287,0.3492,0.2829,0.227,0.8344,0.2288,0.791,0.2331,0.7238,0.2525,0.6322,0.3342,0.5941,0.5115,155.0345,164.7241,4.2414,23.944,8.7241,10.9942,0.0239,0.0127,108.2759
